,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage,Unnamed: 0
7581,Pre,forage,Forage-to-forage,481.81344450234496,sub208,5,3,64769,,2,20,0.389466666666667,53,,5,,0.0
7582,Pre,forage,Forage-to-forage,101.30276185513287,sub208,5,3,63128,,2,20,0.316533333333333,30,,6,,0.0
7583,Pre,forage,Forage-to-forage,547.4726420010421,sub208,6,1,7997,,3,10,0.46152,20,,1,,0.0
7584,Pre,forage,Forage-to-forage,66.9098488796248,sub208,6,2,27832,,3,10,0.54592,44,,1,,0.0
7585,Pre,forage,Forage-to-forage,407.3996873371547,sub208,6,2,27518,,3,10,0.5208,44,,2,,0.0
7586,Pre,forage,Forage-to-forage,97.86347055758205,sub208,6,2,26115,,3,10,0.40856,40,,3,,0.0
7587,Pre,forage,Forage-to-forage,404.5857217300677,sub208,6,2,25702,,3,10,0.37552,39,,4,,0.0
7588,Pre,forage,Forage-to-forage,487.1287128712871,sub208,6,2,24308,,3,10,0.264,46,,5,,0.0
7589,Pre,forage,Forage-to-forage,80.97967691505994,sub208,6,2,22650,,3,10,0.13136,26,,6,,0.0
7590,Pre,forage,Forage-to-forage,0.0,sub208,6,3,49965,,3,10,0.79632,11,,1,,0.0
7591,Pre,forage,Forage-to-forage,49.71339239187074,sub208,6,3,49865,,3,10,0.78832,11,,2,,0.0
7592,Pre,forage,Forage-to-forage,275.4559666492965,sub208,6,3,49606,,3,10,0.7676,11,,3,,0.0
7593,Pre,forage,Forage-to-forage,47.21208963001561,sub208,6,3,48625,,3,10,0.68912,14,,4,,0.0
7594,Pre,forage,Forage-to-forage,51.90203230849403,sub208,6,3,48374,,3,10,0.66904,14,,5,,0.0
7595,Pre,forage,Forage-to-forage,420.53152683689416,sub208,6,3,48108,,3,10,0.64776,14,,6,,0.0
7596,Pre,forage,Forage-to-forage,519.332985930172,sub208,6,4,62606,,3,10,0.44608,32,,1,,0.0
7597,Pre,forage,Forage-to-forage,65.65919749869721,sub208,6,4,60845,,3,10,0.3052,35,,2,,0.0
7598,Pre,forage,Forage-to-forage,33.14226159458053,sub208,6,4,60535,,3,10,0.2804,35,,3,,0.0
7599,Pre,forage,Forage-to-forage,64.09588327253778,sub208,6,4,60329,,3,10,0.26392,35,,4,,0.0
7600,Pre,forage,Forage-to-forage,440.54194893173525,sub208,6,4,69076,,3,10,0.41296,38,,1,,0.0
7601,Pre,forage,Forage-to-forage,469.30693069306926,sub208,6,4,67567,,3,10,0.29224,25,,2,,0.0
7602,Pre,forage,Forage-to-forage,96.92548202188641,sub208,6,5,80808,,3,10,0.14264,37,,1,,0.0
7603,Pre,forage,Forage-to-forage,131.00573215216258,sub208,6,5,80398,,3,10,0.10984,37,,2,,0.0
7604,Pre,forage,Forage-to-forage,179.1558103178739,sub208,6,5,79879,,3,10,0.06832,30,,3,,0.0
7605,Pre,forage,Forage-to-forage,49.4007295466389,sub208,7,1,5609,,1,10,0.35936,33,,1,,0.0
7606,Pre,forage,Forage-to-forage,418.9682126107347,sub208,7,1,5351,,1,10,0.33872,33,,2,,0.0
7607,Pre,forage,Forage-to-forage,50.02605523710264,sub208,7,1,3911,,1,10,0.22352,30,,3,,0.0
7608,Pre,forage,Forage-to-forage,421.78217821782175,sub208,7,1,3651,,1,10,0.20272,30,,4,,0.0
7609,Pre,forage,Forage-to-forage,473.9968733715476,sub208,7,2,20678,,1,10,0.53472,33,,1,,0.0
7610,Pre,forage,Forage-to-forage,520.2709744658675,sub208,7,2,19062,,1,10,0.40544,36,,2,,0.0
7611,Pre,forage,Forage-to-forage,468.99426784783736,sub208,7,2,17298,,1,10,0.26432,25,,3,,0.0
7612,Pre,forage,Forage-to-forage,83.16831683168317,sub208,7,2,15698,,1,10,0.13632,43,,4,,0.0
7613,Pre,forage,Forage-to-forage,84.7316310578426,sub208,7,2,15332,,1,10,0.10704,43,,5,,0.0
7614,Pre,forage,Forage-to-forage,80.35435122459614,sub208,7,2,14961,,1,10,0.07736,30,,6,,0.0
7615,Pre,forage,Forage-to-forage,523.3976029181865,sub208,7,3,33245,,1,10,0.41888,7,,1,,0.0
7616,Pre,forage,Forage-to-forage,466.49296508598223,sub208,7,3,31471,,1,10,0.27696,3,,2,,0.0
7617,Pre,forage,Forage-to-forage,65.97186034392911,sub208,7,3,29879,,1,10,0.1496,7,,3,,0.0
7618,Pre,forage,Forage-to-forage,49.71339239187074,sub208,7,3,29568,,1,10,0.12472,7,,4,,0.0
7619,Pre,forage,Forage-to-forage,114.12193850964042,sub208,7,3,29309,,1,10,0.104,7,,5,,0.0
7620,Pre,forage,Forage-to-forage,453.9864512767066,sub208,7,4,51256,,1,10,0.41936,25,,1,,0.0
7621,Pre,forage,Forage-to-forage,500.2605523710265,sub208,7,4,49704,,1,10,0.2952,40,,2,,0.0
7622,Pre,forage,Forage-to-forage,130.06774361646688,sub208,7,4,48004,,1,10,0.1592,21,,3,,0.0
7623,Pre,forage,Forage-to-forage,176.96717040125066,sub208,7,4,47488,,1,10,0.11792,21,,4,,0.0
7624,Pre,forage,Forage-to-forage,505.88848358520056,sub208,7,5,70717,,1,10,0.45632,4,,1,,0.0
7625,Pre,forage,Forage-to-forage,503.3871808233455,sub208,7,5,68999,,1,10,0.31888,12,,2,,0.0
7626,Pre,forage,Forage-to-forage,131.94372068785827,sub208,7,5,67289,,1,10,0.18208,3,,3,,0.0
7627,Pre,forage,Forage-to-forage,131.31839499739448,sub208,7,5,66767,,1,10,0.14032,11,,4,,0.0
7628,Pre,forage,Forage-to-forage,114.12193850964042,sub208,8,1,9925,,3,15,0.566628571428571,25,,1,,0.0
7629,Pre,forage,Forage-to-forage,438.6659718603439,sub208,8,1,9460,,3,15,0.540057142857143,25,,2,,0.0
7630,Pre,forage,Forage-to-forage,113.80927566440852,sub208,8,1,7957,,3,15,0.454171428571429,45,,3,,0.0
7631,Pre,forage,Forage-to-forage,438.9786347055758,sub208,8,1,7493,,3,15,0.427657142857143,45,,4,,0.0
7632,Pre,forage,Forage-to-forage,466.18030224075034,sub208,8,2,33194,,3,15,0.468228571428571,3,,1,,0.0
7633,Pre,forage,Forage-to-forage,114.74726420010421,sub208,8,2,31603,,3,15,0.377314285714286,16,,2,,0.0
7634,Pre,forage,Forage-to-forage,406.774361646691,sub208,8,2,31136,,3,15,0.350628571428571,16,,3,,0.0
7635,Pre,forage,Forage-to-forage,435.8520062532569,sub208,8,2,29735,,3,15,0.270571428571429,7,,4,,0.0
7636,Pre,forage,Forage-to-forage,450.85982282438766,sub208,8,2,28241,,3,15,0.1852,7,,5,,0.0
7637,Pre,forage,Forage-to-forage,66.284523189161,sub208,8,2,26699,,3,15,0.0970857142857143,19,,6,,0.0
7638,Pre,forage,Forage-to-forage,47.52475247524751,sub208,8,3,52765,,3,15,0.500171428571429,58,,1,,0.0
7639,Pre,forage,Forage-to-forage,67.5351745700886,sub208,8,3,52513,,3,15,0.485771428571429,58,,2,,0.0
7640,Pre,forage,Forage-to-forage,359.5622720166753,sub208,8,3,52197,,3,15,0.467714285714286,58,,3,,0.0
7641,Pre,forage,Forage-to-forage,98.17613340281395,sub208,8,3,50947,,3,15,0.396285714285714,72,,4,,0.0
7642,Pre,forage,Forage-to-forage,388.6399166232412,sub208,8,3,50533,,3,15,0.372628571428571,72,,5,,0.0
7643,Pre,forage,Forage-to-forage,452.11047420531526,sub208,8,3,49190,,3,15,0.295885714285714,79,,6,,0.0
7644,Pre,forage,Forage-to-forage,66.5971860343929,sub208,8,4,77375,,3,15,0.534114285714286,17,,1,,0.0
7645,Pre,forage,Forage-to-forage,389.265242313705,sub208,8,4,77062,,3,15,0.516228571428571,16,,2,,0.0
7646,Pre,forage,Forage-to-forage,67.5351745700886,sub208,8,4,75717,,3,15,0.439371428571429,36,,3,,0.0
7647,Pre,forage,Forage-to-forage,435.8520062532569,sub208,8,4,75401,,3,15,0.421314285714286,36,,4,,0.0
7648,Pre,forage,Forage-to-forage,81.29233976029184,sub208,8,4,73907,,3,15,0.335942857142857,26,,5,,0.0
7649,Pre,forage,Forage-to-forage,401.7717561229807,sub208,8,4,73547,,3,15,0.315371428571429,26,,6,,0.0
7650,Pre,forage,Forage-to-forage,466.80562793121413,sub208,9,2,17365,,4,10,0.26872,32,,1,,0.0
7651,Pre,forage,Forage-to-forage,84.7316310578426,sub208,9,2,15772,,4,10,0.14128,23,,2,,0.0
7652,Pre,forage,Forage-to-forage,99.73944762897344,sub208,9,2,15401,,4,10,0.1116,23,,3,,0.0
7653,Pre,forage,Forage-to-forage,33.76758728504427,sub208,9,2,14982,,4,10,0.07808,25,,4,,0.0
7654,Pre,forage,Forage-to-forage,63.15789473684208,sub208,9,2,14774,,4,10,0.06144,25,,5,,0.0
7655,Pre,forage,Forage-to-forage,466.18030224075034,sub208,9,2,23534,,4,10,0.38608,52,,1,,0.0
7656,Pre,forage,Forage-to-forage,438.9786347055758,sub208,9,3,39226,,4,10,0.25664,47,,1,,0.0
7657,Pre,forage,Forage-to-forage,84.41896821261071,sub208,9,3,37722,,4,10,0.13632,33,,2,,0.0
7658,Pre,forage,Forage-to-forage,81.29233976029184,sub208,9,3,37352,,4,10,0.10672,33,,3,,0.0
7659,Pre,forage,Forage-to-forage,65.03387180823347,sub208,9,3,36992,,4,10,0.07792,25,,4,,0.0
7660,Pre,forage,Forage-to-forage,452.4231370505471,sub208,9,3,44562,,4,10,0.31944,35,,1,,0.0
7661,Pre,forage,Forage-to-forage,114.12193850964042,sub208,9,5,75423,,4,10,0.43256,39,,1,,0.0
7662,Pre,forage,Forage-to-forage,423.3454924439812,sub208,9,5,74958,,4,10,0.39536,42,,2,,0.0
7663,Pre,forage,Forage-to-forage,451.48514851485146,sub208,9,5,73504,,4,10,0.27904,29,,3,,0.0
7664,Pre,forage,Forage-to-forage,50.02605523710264,sub208,9,5,71960,,4,10,0.15552,24,,4,,0.0
7665,Pre,forage,Forage-to-forage,129.44241792600315,sub208,9,5,71700,,4,10,0.13472,24,,5,,0.0
7666,Pre,forage,Forage-to-forage,113.18394997394478,sub208,9,5,71186,,4,10,0.0936,24,,6,,0.0
7667,Pre,forage,Forage-to-forage,114.43460135487231,sub208,10,1,11837,,4,20,0.475822222222222,37,,1,,0.0
7668,Pre,forage,Forage-to-forage,438.0406461698801,sub208,10,1,11371,,4,20,0.455111111111111,37,,2,,0.0
7669,Pre,forage,Forage-to-forage,110.99531005732149,sub208,10,1,9870,,4,20,0.3884,55,,3,,0.0
7670,Pre,forage,Forage-to-forage,371.1307972902553,sub208,10,1,9415,,4,20,0.368177777777778,55,,4,,0.0
7671,Pre,forage,Forage-to-forage,438.0406461698801,sub208,10,1,8128,,4,20,0.310977777777778,59,,5,,0.0
7672,Pre,forage,Forage-to-forage,485.56539864512763,sub208,10,1,6627,,4,20,0.244266666666667,61,,6,,0.0
7673,Pre,forage,Forage-to-forage,81.60500260552368,sub208,10,2,26304,,4,20,0.101733333333333,19,,1,,0.0
7674,Pre,forage,Forage-to-forage,257.9468473163106,sub208,10,2,25943,,4,20,0.0856888888888889,19,,2,,0.0
7675,Pre,forage,Forage-to-forage,116.31057842626365,sub208,10,2,36106,,4,20,0.347955555555556,18,,1,,0.0
7676,Pre,forage,Forage-to-forage,419.5935383011985,sub208,10,2,35634,,4,20,0.326977777777778,18,,2,,0.0
7677,Pre,forage,Forage-to-forage,466.49296508598223,sub208,10,2,34192,,4,20,0.262888888888889,33,,3,,0.0
7678,Pre,forage,Forage-to-forage,448.98384575299633,sub208,10,2,32600,,4,20,0.192133333333333,12,,4,,0.0
7679,Pre,forage,Forage-to-forage,94.42417926003128,sub208,10,3,64866,,4,20,0.482533333333333,5,,1,,0.0
7680,Pre,forage,Forage-to-forage,407.0870244919229,sub208,10,3,64464,,4,20,0.464666666666667,5,,2,,0.0
7681,Pre,forage,Forage-to-forage,473.9968733715476,sub208,10,3,63062,,4,20,0.402355555555556,20,,3,,0.0
7682,Pre,forage,Forage-to-forage,482.7514330380406,sub208,10,3,61446,,4,20,0.330533333333333,23,,4,,0.0
7683,Pre,forage,Forage-to-forage,80.66701406982804,sub208,10,3,59802,,4,20,0.257466666666667,16,,5,,0.0
7684,Pre,forage,Forage-to-forage,435.539343408025,sub208,10,3,59444,,4,20,0.241555555555556,16,,6,,0.0
7685,Pre,forage,Forage-to-forage,518.0823345492444,sub208,11,1,8546,,4,10,0.51272,11,,1,,0.0
7686,Pre,forage,Forage-to-forage,519.9583116206358,sub208,11,2,27398,,4,10,0.59208,35,,1,,0.0
7687,Pre,forage,Forage-to-forage,567.1704012506514,sub208,11,2,25635,,4,10,0.45104,59,,2,,0.0
7688,Pre,forage,Forage-to-forage,530.5888483585201,sub208,11,2,23721,,4,10,0.29792,45,,3,,0.0
7689,Pre,forage,Forage-to-forage,81.60500260552368,sub208,11,2,21924,,4,10,0.15416,40,,4,,0.0
7690,Pre,forage,Forage-to-forage,82.54299114121937,sub208,11,2,21563,,4,10,0.12528,40,,5,,0.0
7691,Pre,forage,Forage-to-forage,78.47837415320481,sub208,11,2,21199,,4,10,0.09616,40,,6,,0.0
7692,Pre,forage,Forage-to-forage,480.56279312141737,sub208,12,1,7660,,3,10,0.468,28,,1,,0.0
7693,Pre,forage,Forage-to-forage,466.80562793121413,sub208,12,1,6023,,3,10,0.33704,30,,2,,0.0
7694,Pre,forage,Forage-to-forage,147.88952579468474,sub208,12,1,4430,,3,10,0.2096,17,,3,,0.0
7695,Pre,forage,Forage-to-forage,585.304846274101,sub208,12,2,26388,,3,10,0.43064,42,,1,,0.0
7696,Pre,forage,Forage-to-forage,130.06774361646688,sub208,12,2,24416,,3,10,0.27288,45,,2,,0.0
7697,Pre,forage,Forage-to-forage,112.24596143824908,sub208,12,2,23900,,3,10,0.2316,44,,3,,0.0
7698,Pre,forage,Forage-to-forage,456.8004168837936,sub208,12,3,44177,,3,10,0.57376,32,,1,,0.0
7699,Pre,forage,Forage-to-forage,448.67118290776443,sub208,12,3,42616,,3,10,0.44888,32,,2,,0.0
7700,Pre,forage,Forage-to-forage,450.54715997915577,sub208,12,3,41081,,3,10,0.32608,30,,3,,0.0
7701,Pre,forage,Forage-to-forage,102.55341323606046,sub208,12,3,39540,,3,10,0.2028,20,,4,,0.0
7702,Pre,forage,Forage-to-forage,470.87024491922875,sub208,12,5,72681,,3,10,0.29456,13,,1,,0.0
7703,Pre,forage,Forage-to-forage,287.33715476810835,sub208,12,5,71075,,3,10,0.16608,17,,2,,0.0
7704,Pre,forage,Forage-to-forage,474.3095362167795,sub208,13,1,10403,,2,20,0.395422222222222,43,,1,,0.0
7705,Pre,forage,Forage-to-forage,498.3845752996352,sub208,13,1,8786,,2,20,0.323555555555556,21,,2,,0.0
7706,Pre,forage,Forage-to-forage,117.24856696195934,sub208,13,1,7092,,2,20,0.248266666666667,39,,3,,0.0
7707,Pre,forage,Forage-to-forage,436.1646690984888,sub208,13,1,6617,,2,20,0.227155555555556,33,,4,,0.0
7708,Pre,forage,Forage-to-forage,453.6737884314747,sub208,13,1,5122,,2,20,0.160711111111111,34,,5,,0.0
7709,Pre,forage,Forage-to-forage,146.95153725898905,sub208,13,1,3571,,2,20,0.0917777777777778,47,,6,,0.0
7710,Pre,forage,Forage-to-forage,534.6534653465346,sub208,13,2,34833,,2,20,0.436222222222222,5,,1,,0.0
7711,Pre,forage,Forage-to-forage,469.61959353830116,sub208,13,2,33023,,2,20,0.355777777777778,12,,2,,0.0
7712,Pre,forage,Forage-to-forage,580.3022407503908,sub208,13,2,31421,,2,20,0.284577777777778,13,,3,,0.0
7713,Pre,forage,Forage-to-forage,488.37936425221466,sub208,13,2,29465,,2,20,0.197644444444444,8,,4,,0.0
7714,Pre,forage,Forage-to-forage,85.0442939030745,sub208,13,2,27803,,2,20,0.123777777777778,7,,5,,0.0
7715,Pre,forage,Forage-to-forage,80.97967691505994,sub208,13,2,27431,,2,20,0.107244444444444,7,,6,,0.0
7716,Pre,forage,Forage-to-forage,473.058884835852,sub208,13,3,66165,,2,20,0.584044444444444,47,,1,,0.0
7717,Pre,forage,Forage-to-forage,522.4596143824908,sub208,13,3,64552,,2,20,0.512355555555556,57,,2,,0.0
7718,Pre,forage,Forage-to-forage,519.9583116206358,sub208,13,3,62781,,2,20,0.433644444444444,47,,3,,0.0
7719,Pre,forage,Forage-to-forage,80.04168837936425,sub208,13,3,61018,,2,20,0.355288888888889,44,,4,,0.0
7720,Pre,forage,Forage-to-forage,421.78217821782175,sub208,13,3,60662,,2,20,0.339466666666667,44,,5,,0.0
7721,Pre,forage,Forage-to-forage,95.98749348619071,sub208,13,3,59213,,2,20,0.275066666666667,23,,6,,0.0
7722,Pre,forage,Forage-to-forage,497.44658676393954,sub208,14,1,9207,,1,15,0.421542857142857,27,,1,,0.0
7723,Pre,forage,Forage-to-forage,115.05992704533611,sub208,14,1,7516,,1,15,0.324914285714286,40,,2,,0.0
7724,Pre,forage,Forage-to-forage,65.65919749869721,sub208,14,1,7048,,1,15,0.298171428571429,40,,3,,0.0
7725,Pre,forage,Forage-to-forage,338.3011985409067,sub208,14,1,6738,,1,15,0.280457142857143,56,,4,,0.0
7726,Pre,forage,Forage-to-forage,449.92183428869197,sub208,14,1,5556,,1,15,0.212914285714286,40,,5,,0.0
7727,Pre,forage,Forage-to-forage,440.85461177696715,sub208,14,1,4017,,1,15,0.124971428571429,34,,6,,0.0
7728,Post,forage,Forage-to-forage,468.68160500260547,sub208,14,1,12989,,1,15,,16,,1,,0.0
7729,Pre,forage,Forage-to-forage,469.93225638353306,sub208,14,2,33210,,1,15,0.810914285714286,13,,1,,0.0
7730,Pre,forage,Forage-to-forage,503.0745179781136,sub208,14,2,31607,,1,15,0.719314285714286,30,,2,,0.0
7731,Pre,forage,Forage-to-forage,100.05211047420534,sub208,14,2,29898,,1,15,0.621657142857143,16,,3,,0.0
7732,Pre,forage,Forage-to-forage,386.451276706618,sub208,14,2,29478,,1,15,0.597657142857143,16,,4,,0.0
7733,Pre,forage,Forage-to-forage,452.735799895779,sub208,14,2,28142,,1,15,0.521314285714286,15,,5,,0.0
7734,Pre,forage,Forage-to-forage,482.4387701928087,sub208,14,2,26594,,1,15,0.432857142857143,12,,6,,0.0
7735,Post,forage,Forage-to-forage,440.22928608650335,sub208,14,2,38845,,1,15,,21,,1,,0.0
7736,Post,forage,Forage-to-forage,502.1365294424179,sub208,14,2,37337,,1,15,,46,,2,,0.0
7737,Pre,forage,Forage-to-forage,501.1985409067222,sub208,14,3,57011,,1,15,0.627828571428571,14,,1,,0.0
7738,Pre,forage,Forage-to-forage,83.48097967691507,sub208,14,3,55308,,1,15,0.530514285714286,3,,2,,0.0
7739,Pre,forage,Forage-to-forage,407.0870244919229,sub208,14,3,54941,,1,15,0.509542857142857,16,,3,,0.0
7740,Pre,forage,Forage-to-forage,468.0562793121417,sub208,14,3,53539,,1,15,0.429428571428571,21,,4,,0.0
7741,Pre,forage,Forage-to-forage,450.23449713392387,sub208,14,3,51942,,1,15,0.338171428571429,11,,5,,0.0
7742,Pre,forage,Forage-to-forage,522.7722772277227,sub208,14,3,50402,,1,15,0.250171428571429,8,,6,,0.0
7743,Post,forage,Forage-to-forage,502.7618551328817,sub208,14,3,60848,,1,15,,21,,1,,0.0
7744,Pre,forage,Forage-to-forage,131.00573215216258,sub208,14,4,74750,,1,15,0.441142857142857,30,,1,,0.0
7745,Pre,forage,Forage-to-forage,500.2605523710265,sub208,14,4,74231,,1,15,0.411485714285714,30,,2,,0.0
7746,Pre,forage,Forage-to-forage,531.8394997394475,sub208,14,4,72531,,1,15,0.314342857142857,21,,3,,0.0
7747,Pre,forage,Forage-to-forage,537.1547681083897,sub208,14,4,70730,,1,15,0.211428571428571,10,,4,,0.0
7748,Pre,forage,Forage-to-forage,127.87910369984365,sub208,14,4,68912,,1,15,0.107542857142857,21,,5,,0.0
7749,Pre,forage,Forage-to-forage,515.8936946326211,sub208,14,4,79919,,1,15,0.239142857142857,3,,1,,0.0
7750,Pre,forage,Forage-to-forage,516.206357477853,sub208,14,4,78169,,1,15,0.139142857142857,11,,2,,0.0
7751,Post,forage,Forage-to-forage,503.0745179781136,sub208,14,4,85603,,1,15,,18,,1,,0.0
7752,Post,forage,Forage-to-forage,450.54715997915577,sub208,14,4,83894,,1,15,,5,,2,,0.0
7753,Pre,forage,Forage-to-forage,486.1907243355914,sub208,15,1,14612,,2,15,0.682,24,,1,,0.0
7754,Pre,forage,Forage-to-forage,452.735799895779,sub208,15,1,12957,,2,15,0.587428571428571,14,,2,,0.0
7755,Pre,forage,Forage-to-forage,114.43460135487231,sub208,15,1,11409,,2,15,0.498971428571429,27,,3,,0.0
