ParticipantID,ROI,Cope number,Phase,Action,Regressor,Value
sub222,ACC,2,post,firstCheck,TimeSinceLastCheck,-0.5606
sub222,ACC,3,post,firstCheck,Proximity,-0.7807
sub222,ACC,4,post,firstCheck,Reward,0.4675
sub222,ACC,5,post,firstForage,Constant,-1.5951
sub222,ACC,6,post,firstForage,TimeSinceLastCheck,-0.3398
sub222,ACC,7,post,firstForage,Proximity,0.7739
sub222,ACC,8,post,firstForage,Reward,0.7761
sub222,ACC,9,post,Hide,Constant,1.8126
sub222,ACC,10,post,Hide,TimeSinceLastCheck,1.3015
sub222,ACC,11,post,Hide,Proximity,-1.3773
sub222,ACC,12,post,Hide,Reward,-0.5119
sub222,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.3113
sub222,ACC,15,pre,firstCheck,Reward,-1.1829
sub222,ACC,16,pre,firstCheck,TimePressure,1.585
sub222,ACC,18,pre,firstForage,Reward,-0.9041
sub222,ACC,19,pre,firstForage,TimePressure,1.3831
sub222,ACC,20,pre,firstCheck,Constant,0.4188
sub222,ACC,21,pre,firstForage,Constant,-2.9538
sub222,ACC,70,pre_plus_post,firstForage,Reward,0.1017
sub222,ACC,73,post,firstCheck,ThreatLevel,0.2575
sub222,ACC,74,pre_plus_post,firstCheck,ThreatLevel,0.2101
sub222,ACC,63,pre,firstForage_minus_firstCheck,Reward,0.3544
sub222,AI,1,post,firstCheck,Constant,2.0892
sub222,AI,2,post,firstCheck,TimeSinceLastCheck,-0.3779
sub222,AI,3,post,firstCheck,Proximity,-0.447
sub222,AI,4,post,firstCheck,Reward,0.2533
sub222,AI,5,post,firstForage,Constant,-0.7475
sub222,AI,6,post,firstForage,TimeSinceLastCheck,0.4384
sub222,AI,7,post,firstForage,Proximity,-0.2099
sub222,AI,8,post,firstForage,Reward,0.1745
sub222,AI,9,post,Hide,Constant,0.2252
sub222,AI,10,post,Hide,TimeSinceLastCheck,1.0949
sub222,AI,11,post,Hide,Proximity,-1.2907
sub222,AI,12,post,Hide,Reward,-0.0603
sub222,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,0.6289
sub222,AI,15,pre,firstCheck,Reward,0.0521
sub222,AI,16,pre,firstCheck,TimePressure,1.4848
sub222,AI,18,pre,firstForage,Reward,-1.3384
sub222,AI,19,pre,firstForage,TimePressure,1.4384
sub222,AI,20,pre,firstCheck,Constant,-0.3207
sub222,AI,21,pre,firstForage,Constant,-3.212
sub222,AI,70,pre_plus_post,firstForage,Reward,-0.6148
sub222,AI,73,post,firstCheck,ThreatLevel,0.158
sub222,AI,74,pre_plus_post,firstCheck,ThreatLevel,0.2452
sub222,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.761
sub222,Striatum,1,post,firstCheck,Constant,-0.1769
sub222,Striatum,2,post,firstCheck,TimeSinceLastCheck,-0.2912
sub222,Striatum,3,post,firstCheck,Proximity,-0.4935
sub222,Striatum,4,post,firstCheck,Reward,0.0827
sub222,Striatum,5,post,firstForage,Constant,0.2658
sub222,Striatum,6,post,firstForage,TimeSinceLastCheck,-0.7946
sub222,Striatum,7,post,firstForage,Proximity,0.0524
sub222,Striatum,8,post,firstForage,Reward,0.3135
sub222,Striatum,9,post,Hide,Constant,-1.2916
sub222,Striatum,10,post,Hide,TimeSinceLastCheck,0.63
sub222,Striatum,11,post,Hide,Proximity,0.4711
sub222,Striatum,12,post,Hide,Reward,0.0443
sub222,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.4761
sub222,Striatum,15,pre,firstCheck,Reward,0.1013
sub222,Striatum,16,pre,firstCheck,TimePressure,0.1728
sub222,Striatum,18,pre,firstForage,Reward,0.1829
sub222,Striatum,19,pre,firstForage,TimePressure,0.6432
sub222,Striatum,20,pre,firstCheck,Constant,0.2982
sub222,Striatum,21,pre,firstForage,Constant,-0.8521
sub222,Striatum,70,pre_plus_post,firstForage,Reward,0.3483
sub222,Striatum,73,post,firstCheck,ThreatLevel,0.4382
sub222,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,0.5008
sub222,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.027
sub222,PAG,1,post,firstCheck,Constant,0.2068
sub222,PAG,2,post,firstCheck,TimeSinceLastCheck,-0.7896
sub222,PAG,3,post,firstCheck,Proximity,-0.7875
sub222,PAG,4,post,firstCheck,Reward,0.4213
sub222,PAG,5,post,firstForage,Constant,-1.6134
sub222,PAG,6,post,firstForage,TimeSinceLastCheck,0.7
sub222,PAG,7,post,firstForage,Proximity,-0.1088
sub222,PAG,8,post,firstForage,Reward,0.5744
sub222,PAG,9,post,Hide,Constant,2.0262
sub222,PAG,10,post,Hide,TimeSinceLastCheck,0.5873
sub222,PAG,11,post,Hide,Proximity,-0.0848
sub222,PAG,12,post,Hide,Reward,0.0344
sub222,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0046
sub222,PAG,15,pre,firstCheck,Reward,-0.1258
sub222,PAG,16,pre,firstCheck,TimePressure,0.2754
sub222,PAG,18,pre,firstForage,Reward,-0.5485
sub222,PAG,19,pre,firstForage,TimePressure,0.7294
sub222,PAG,20,pre,firstCheck,Constant,0.1948
sub222,PAG,21,pre,firstForage,Constant,-0.6751
sub222,PAG,70,pre_plus_post,firstForage,Reward,0.1454
sub222,PAG,73,post,firstCheck,ThreatLevel,0.6853
sub222,PAG,74,pre_plus_post,firstCheck,ThreatLevel,0.6762
sub222,PAG,63,pre,firstForage_minus_firstCheck,Reward,-0.2056
sub222,SC,1,post,firstCheck,Constant,0.5926
sub222,SC,2,post,firstCheck,TimeSinceLastCheck,-0.6404
sub222,SC,3,post,firstCheck,Proximity,-0.1104
sub222,SC,4,post,firstCheck,Reward,0.1031
sub222,SC,5,post,firstForage,Constant,-1.9858
sub222,SC,6,post,firstForage,TimeSinceLastCheck,0.9007
sub222,SC,7,post,firstForage,Proximity,0.2543
sub222,SC,8,post,firstForage,Reward,0.374
sub222,SC,9,post,Hide,Constant,1.3566
sub222,SC,10,post,Hide,TimeSinceLastCheck,0.5289
sub222,SC,11,post,Hide,Proximity,0.2844
sub222,SC,12,post,Hide,Reward,0.0963
sub222,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.4828
sub222,SC,15,pre,firstCheck,Reward,0.3897
sub222,SC,16,pre,firstCheck,TimePressure,0.1049
sub222,SC,18,pre,firstForage,Reward,-0.0276
sub222,SC,19,pre,firstForage,TimePressure,0.0739
sub222,SC,20,pre,firstCheck,Constant,0.8272
sub222,SC,21,pre,firstForage,Constant,-1.458
sub222,SC,70,pre_plus_post,firstForage,Reward,0.2783
sub222,SC,73,post,firstCheck,ThreatLevel,0.2109
sub222,SC,74,pre_plus_post,firstCheck,ThreatLevel,0.1388
sub222,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.2918
sub222,Pulvinar,1,post,firstCheck,Constant,0.0386
sub222,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,0.0865
sub222,Pulvinar,3,post,firstCheck,Proximity,-0.2357
sub222,Pulvinar,4,post,firstCheck,Reward,0.1833
sub222,Pulvinar,5,post,firstForage,Constant,-0.5494
sub222,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.0237
sub222,Pulvinar,7,post,firstForage,Proximity,-0.1548
sub222,Pulvinar,8,post,firstForage,Reward,0.3935
sub222,Pulvinar,9,post,Hide,Constant,0.0873
sub222,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.2204
sub222,Pulvinar,11,post,Hide,Proximity,-0.0765
sub222,Pulvinar,12,post,Hide,Reward,0.0619
sub222,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,0.066
sub222,Pulvinar,15,pre,firstCheck,Reward,0.0477
sub222,Pulvinar,16,pre,firstCheck,TimePressure,-0.1647
sub222,Pulvinar,18,pre,firstForage,Reward,-0.2408
sub222,Pulvinar,19,pre,firstForage,TimePressure,0.3016
sub222,Pulvinar,20,pre,firstCheck,Constant,0.3201
sub222,Pulvinar,21,pre,firstForage,Constant,-0.5911
sub222,Pulvinar,70,pre_plus_post,firstForage,Reward,0.1736
sub222,Pulvinar,73,post,firstCheck,ThreatLevel,0.2447
sub222,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,0.2513
sub222,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.1634
sub222,Precentral gyrus,1,post,firstCheck,Constant,1.0943
sub222,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,-0.2242
sub222,Precentral gyrus,3,post,firstCheck,Proximity,-0.0571
sub222,Precentral gyrus,4,post,firstCheck,Reward,0.0641
sub222,Precentral gyrus,5,post,firstForage,Constant,-1.5028
sub222,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,-0.5976
sub222,Precentral gyrus,7,post,firstForage,Proximity,1.521
sub222,Precentral gyrus,8,post,firstForage,Reward,-0.6512
sub222,Precentral gyrus,9,post,Hide,Constant,-4.4674
sub222,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.1282
sub222,Precentral gyrus,11,post,Hide,Proximity,0.4078
sub222,Precentral gyrus,12,post,Hide,Reward,0.1207
sub222,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.7236
sub222,Precentral gyrus,15,pre,firstCheck,Reward,0.0691
sub222,Precentral gyrus,16,pre,firstCheck,TimePressure,0.938
sub222,Precentral gyrus,18,pre,firstForage,Reward,0.5623
sub222,Precentral gyrus,19,pre,firstForage,TimePressure,-0.9302
sub222,Precentral gyrus,20,pre,firstCheck,Constant,1.0279
sub222,Precentral gyrus,21,pre,firstForage,Constant,-0.8482
sub222,Precentral gyrus,70,pre_plus_post,firstForage,Reward,-0.1928
sub222,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.4251
sub222,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.5219
sub222,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,0.2564
sub224,DRN,1,post,firstCheck,Constant,0.4097
sub224,DRN,2,post,firstCheck,TimeSinceLastCheck,-0.0995
sub224,DRN,3,post,firstCheck,Proximity,0.1935
sub224,DRN,4,post,firstCheck,Reward,-0.5013
sub224,DRN,5,post,firstForage,Constant,-0.3273
sub224,DRN,6,post,firstForage,TimeSinceLastCheck,-0.287
sub224,DRN,7,post,firstForage,Proximity,0.4985
sub224,DRN,8,post,firstForage,Reward,-0.1245
sub224,DRN,9,post,Hide,Constant,-1.5164
sub224,DRN,10,post,Hide,TimeSinceLastCheck,0.8129
sub224,DRN,11,post,Hide,Proximity,0.1665
sub224,DRN,12,post,Hide,Reward,0.457
sub224,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.9901
sub224,DRN,15,pre,firstCheck,Reward,0.6103
sub224,DRN,16,pre,firstCheck,TimePressure,-0.2158
sub224,DRN,18,pre,firstForage,Reward,-0.3539
sub224,DRN,19,pre,firstForage,TimePressure,1.5492
sub224,DRN,20,pre,firstCheck,Constant,0.9402
sub224,DRN,21,pre,firstForage,Constant,-1.0169
sub224,DRN,70,pre_plus_post,firstForage,Reward,-0.2986
sub224,DRN,73,post,firstCheck,ThreatLevel,0.251
sub224,DRN,74,pre_plus_post,firstCheck,ThreatLevel,0.7743
sub224,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.6235
sub224,HB,1,post,firstCheck,Constant,1.8017
sub224,HB,2,post,firstCheck,TimeSinceLastCheck,0.1777
sub224,HB,3,post,firstCheck,Proximity,0.2369
sub224,HB,4,post,firstCheck,Reward,0.3292
sub224,HB,5,post,firstForage,Constant,0.1841
sub224,HB,6,post,firstForage,TimeSinceLastCheck,0.0557
sub224,HB,7,post,firstForage,Proximity,0.5315
sub224,HB,8,post,firstForage,Reward,0.1984
sub224,HB,9,post,Hide,Constant,0.3544
sub224,HB,10,post,Hide,TimeSinceLastCheck,1.2136
sub224,HB,11,post,Hide,Proximity,0.9268
sub224,HB,12,post,Hide,Reward,0.2499
sub224,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,0.4207
sub224,HB,15,pre,firstCheck,Reward,-0.14
sub224,HB,16,pre,firstCheck,TimePressure,0.591
sub224,HB,18,pre,firstForage,Reward,-0.5789
sub224,HB,19,pre,firstForage,TimePressure,0.1319
sub224,HB,20,pre,firstCheck,Constant,0.856
sub224,HB,21,pre,firstForage,Constant,-1.4691
sub224,HB,70,pre_plus_post,firstForage,Reward,-0.1772
sub224,HB,73,post,firstCheck,ThreatLevel,-0.2712
sub224,HB,74,pre_plus_post,firstCheck,ThreatLevel,0.0157
sub224,HB,63,pre,firstForage_minus_firstCheck,Reward,-0.2232
sub224,VTA,1,post,firstCheck,Constant,-0.9086
sub224,VTA,2,post,firstCheck,TimeSinceLastCheck,0.8121
sub224,VTA,3,post,firstCheck,Proximity,-0.4161
sub224,VTA,4,post,firstCheck,Reward,0.0121
sub224,VTA,5,post,firstForage,Constant,-0.7663
sub224,VTA,6,post,firstForage,TimeSinceLastCheck,-1.1307
sub224,VTA,7,post,firstForage,Proximity,1.1404
sub224,VTA,8,post,firstForage,Reward,-0.0215
sub224,VTA,9,post,Hide,Constant,-0.7394
sub224,VTA,10,post,Hide,TimeSinceLastCheck,-0.6019
sub224,VTA,11,post,Hide,Proximity,-0.6552
sub224,VTA,12,post,Hide,Reward,-0.6535
sub224,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2252
sub224,VTA,15,pre,firstCheck,Reward,0.0344
sub224,VTA,16,pre,firstCheck,TimePressure,0.6566
sub224,VTA,18,pre,firstForage,Reward,0.9919
sub224,VTA,19,pre,firstForage,TimePressure,0.0288
sub224,VTA,20,pre,firstCheck,Constant,0.7717
sub224,VTA,21,pre,firstForage,Constant,-0.1443
sub224,VTA,70,pre_plus_post,firstForage,Reward,0.551
sub224,VTA,73,post,firstCheck,ThreatLevel,0.4291
sub224,VTA,74,pre_plus_post,firstCheck,ThreatLevel,0.4826
sub224,VTA,63,pre,firstForage_minus_firstCheck,Reward,0.5287
sub224,SN,1,post,firstCheck,Constant,0.038
sub224,SN,2,post,firstCheck,TimeSinceLastCheck,-0.1429
sub224,SN,3,post,firstCheck,Proximity,-0.1402
sub224,SN,4,post,firstCheck,Reward,0.3529
sub224,SN,5,post,firstForage,Constant,-0.6831
sub224,SN,6,post,firstForage,TimeSinceLastCheck,-0.2036
sub224,SN,7,post,firstForage,Proximity,1.1893
sub224,SN,8,post,firstForage,Reward,-0.2015
sub224,SN,9,post,Hide,Constant,-1.3911
sub224,SN,10,post,Hide,TimeSinceLastCheck,-0.1232
sub224,SN,11,post,Hide,Proximity,0.1765
sub224,SN,12,post,Hide,Reward,-0.3434
sub224,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0837
sub224,SN,15,pre,firstCheck,Reward,0.2131
sub224,SN,16,pre,firstCheck,TimePressure,0.1804
sub224,SN,18,pre,firstForage,Reward,0.4285
sub224,SN,19,pre,firstForage,TimePressure,0.63
sub224,SN,20,pre,firstCheck,Constant,0.712
sub224,SN,21,pre,firstForage,Constant,-0.9108
sub224,SN,70,pre_plus_post,firstForage,Reward,0.0897
sub224,SN,73,post,firstCheck,ThreatLevel,0.039
sub224,SN,74,pre_plus_post,firstCheck,ThreatLevel,0.08
sub224,SN,63,pre,firstForage_minus_firstCheck,Reward,0.0901
sub224,ACC,1,post,firstCheck,Constant,0.3244
sub224,ACC,2,post,firstCheck,TimeSinceLastCheck,-0.9783
sub224,ACC,3,post,firstCheck,Proximity,0.4483
sub224,ACC,4,post,firstCheck,Reward,0.4303
sub224,ACC,5,post,firstForage,Constant,-0.1698
sub224,ACC,6,post,firstForage,TimeSinceLastCheck,-0.2954
sub224,ACC,7,post,firstForage,Proximity,0.9418
sub224,ACC,8,post,firstForage,Reward,0.1677
sub224,ACC,9,post,Hide,Constant,1.4088
sub224,ACC,10,post,Hide,TimeSinceLastCheck,0.1745
sub224,ACC,11,post,Hide,Proximity,0.246
sub224,ACC,12,post,Hide,Reward,-0.0292
sub224,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2615
sub224,ACC,15,pre,firstCheck,Reward,-0.3525
sub224,ACC,16,pre,firstCheck,TimePressure,0.9824
sub224,ACC,18,pre,firstForage,Reward,-0.4863
sub224,ACC,19,pre,firstForage,TimePressure,-0.6841
sub224,ACC,20,pre,firstCheck,Constant,0.0997
sub224,ACC,21,pre,firstForage,Constant,-0.4935
sub224,ACC,70,pre_plus_post,firstForage,Reward,-0.1504
sub224,ACC,73,post,firstCheck,ThreatLevel,-0.9465
sub224,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-0.9295
sub224,ACC,63,pre,firstForage_minus_firstCheck,Reward,-0.0264
sub224,AI,1,post,firstCheck,Constant,0.7412
sub224,AI,2,post,firstCheck,TimeSinceLastCheck,0.0999
sub224,AI,3,post,firstCheck,Proximity,-0.2018
sub224,AI,4,post,firstCheck,Reward,0.0754
sub224,AI,5,post,firstForage,Constant,-0.823
sub224,AI,6,post,firstForage,TimeSinceLastCheck,-0.639
sub224,AI,7,post,firstForage,Proximity,1.811
sub224,AI,8,post,firstForage,Reward,-0.1306
sub224,AI,9,post,Hide,Constant,1.677
sub224,AI,10,post,Hide,TimeSinceLastCheck,1.9167
sub224,AI,11,post,Hide,Proximity,-1.2603
sub224,AI,12,post,Hide,Reward,0.1706
sub224,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2609
sub224,AI,15,pre,firstCheck,Reward,-0.5164
sub224,AI,16,pre,firstCheck,TimePressure,0.7694
sub224,AI,18,pre,firstForage,Reward,-0.1551
sub224,AI,19,pre,firstForage,TimePressure,0.1927
sub224,AI,20,pre,firstCheck,Constant,0.9676
sub224,AI,21,pre,firstForage,Constant,-1.359
sub224,AI,70,pre_plus_post,firstForage,Reward,-0.19
sub224,AI,73,post,firstCheck,ThreatLevel,-0.233
sub224,AI,74,pre_plus_post,firstCheck,ThreatLevel,-0.0445
sub224,AI,63,pre,firstForage_minus_firstCheck,Reward,0.2737
sub224,Striatum,1,post,firstCheck,Constant,-0.7752
sub224,Striatum,2,post,firstCheck,TimeSinceLastCheck,0.1623
sub224,Striatum,3,post,firstCheck,Proximity,0.0418
sub224,Striatum,4,post,firstCheck,Reward,0.4331
sub224,Striatum,5,post,firstForage,Constant,0.3594
sub224,Striatum,6,post,firstForage,TimeSinceLastCheck,-0.6311
sub224,Striatum,7,post,firstForage,Proximity,0.4781
sub224,Striatum,8,post,firstForage,Reward,0.5376
sub224,Striatum,9,post,Hide,Constant,1.1765
sub224,Striatum,10,post,Hide,TimeSinceLastCheck,0.2853
sub224,Striatum,11,post,Hide,Proximity,-0.4571
sub224,Striatum,12,post,Hide,Reward,-0.2443
sub224,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0206
sub224,Striatum,15,pre,firstCheck,Reward,-0.7676
sub224,Striatum,16,pre,firstCheck,TimePressure,0.7951
sub224,Striatum,18,pre,firstForage,Reward,0.0938
sub224,Striatum,19,pre,firstForage,TimePressure,-1.2257
sub224,Striatum,20,pre,firstCheck,Constant,0.6563
sub224,Striatum,21,pre,firstForage,Constant,0.14
sub224,Striatum,70,pre_plus_post,firstForage,Reward,0.4691
sub224,Striatum,73,post,firstCheck,ThreatLevel,0.0325
sub224,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,0.0386
sub224,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.5903
sub224,PAG,1,post,firstCheck,Constant,0.7229
sub224,PAG,2,post,firstCheck,TimeSinceLastCheck,0.2806
sub224,PAG,3,post,firstCheck,Proximity,-0.0732
sub224,PAG,4,post,firstCheck,Reward,-0.1256
sub224,PAG,5,post,firstForage,Constant,-1.1585
sub224,PAG,6,post,firstForage,TimeSinceLastCheck,-0.2004
sub224,PAG,7,post,firstForage,Proximity,1.0883
sub224,PAG,8,post,firstForage,Reward,-0.0201
sub224,PAG,9,post,Hide,Constant,-2.2436
sub224,PAG,10,post,Hide,TimeSinceLastCheck,0.7647
sub224,PAG,11,post,Hide,Proximity,0.9686
sub224,PAG,12,post,Hide,Reward,-0.1116
sub224,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3247
sub224,PAG,15,pre,firstCheck,Reward,0.3268
sub224,PAG,16,pre,firstCheck,TimePressure,0.2618
sub224,PAG,18,pre,firstForage,Reward,-0.2475
sub224,PAG,19,pre,firstForage,TimePressure,1.4123
sub224,PAG,20,pre,firstCheck,Constant,0.8547
sub224,PAG,21,pre,firstForage,Constant,-1.0009
sub224,PAG,70,pre_plus_post,firstForage,Reward,-0.1573
sub224,PAG,73,post,firstCheck,ThreatLevel,0.1976
sub224,PAG,74,pre_plus_post,firstCheck,ThreatLevel,0.349
sub224,PAG,63,pre,firstForage_minus_firstCheck,Reward,-0.3662
sub224,SC,1,post,firstCheck,Constant,2.3323
sub224,SC,2,post,firstCheck,TimeSinceLastCheck,0.1151
sub224,SC,3,post,firstCheck,Proximity,0.2537
sub224,SC,4,post,firstCheck,Reward,0.5556
sub224,SC,5,post,firstForage,Constant,-0.3915
sub224,SC,6,post,firstForage,TimeSinceLastCheck,-0.3638
sub224,SC,7,post,firstForage,Proximity,1.6338
sub224,SC,8,post,firstForage,Reward,-0.2664
sub224,SC,9,post,Hide,Constant,-1.7365
sub224,SC,10,post,Hide,TimeSinceLastCheck,1.4022
sub224,SC,11,post,Hide,Proximity,0.7778
sub224,SC,12,post,Hide,Reward,0.2679
sub224,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2961
sub224,SC,15,pre,firstCheck,Reward,0.3589
sub224,SC,16,pre,firstCheck,TimePressure,0.3318
sub224,SC,18,pre,firstForage,Reward,-0.1019
sub224,SC,19,pre,firstForage,TimePressure,0.0824
sub224,SC,20,pre,firstCheck,Constant,1.0552
sub224,SC,21,pre,firstForage,Constant,-1.4659
sub224,SC,70,pre_plus_post,firstForage,Reward,-0.2637
sub224,SC,73,post,firstCheck,ThreatLevel,-0.1017
sub224,SC,74,pre_plus_post,firstCheck,ThreatLevel,-0.253
sub224,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.3075
sub224,Pulvinar,1,post,firstCheck,Constant,-0.0486
sub224,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.1611
sub224,Pulvinar,3,post,firstCheck,Proximity,0.3174
sub224,Pulvinar,4,post,firstCheck,Reward,-0.1709
sub224,Pulvinar,5,post,firstForage,Constant,-0.1424
sub224,Pulvinar,6,post,firstForage,TimeSinceLastCheck,-0.1157
sub224,Pulvinar,7,post,firstForage,Proximity,0.2929
sub224,Pulvinar,8,post,firstForage,Reward,-0.0726
sub224,Pulvinar,9,post,Hide,Constant,-0.6205
sub224,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.2898
sub224,Pulvinar,11,post,Hide,Proximity,0.1457
sub224,Pulvinar,12,post,Hide,Reward,0.1043
sub224,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,0.8811
sub224,Pulvinar,15,pre,firstCheck,Reward,0.1641
sub224,Pulvinar,16,pre,firstCheck,TimePressure,-0.2451
sub224,Pulvinar,18,pre,firstForage,Reward,0.137
sub224,Pulvinar,19,pre,firstForage,TimePressure,0.8996
sub224,Pulvinar,20,pre,firstCheck,Constant,0.8171
sub224,Pulvinar,21,pre,firstForage,Constant,-0.2086
sub224,Pulvinar,70,pre_plus_post,firstForage,Reward,0.0221
sub224,Pulvinar,73,post,firstCheck,ThreatLevel,-0.2833
sub224,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,0.2686
sub224,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.0386
sub224,Precentral gyrus,1,post,firstCheck,Constant,1.5148
sub224,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,-0.3613
sub224,Precentral gyrus,3,post,firstCheck,Proximity,-0.1316
sub224,Precentral gyrus,4,post,firstCheck,Reward,1.0785
sub224,Precentral gyrus,5,post,firstForage,Constant,1.2281
sub224,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,-0.4493
sub224,Precentral gyrus,7,post,firstForage,Proximity,1.1856
sub224,Precentral gyrus,8,post,firstForage,Reward,0.007
sub224,Precentral gyrus,9,post,Hide,Constant,-8.8773
sub224,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.2841
sub224,Precentral gyrus,11,post,Hide,Proximity,4.2265
sub224,Precentral gyrus,12,post,Hide,Reward,-0.8283
sub224,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-1.4192
sub224,Precentral gyrus,15,pre,firstCheck,Reward,-0.2264
sub224,Precentral gyrus,16,pre,firstCheck,TimePressure,0.5292
sub224,Precentral gyrus,18,pre,firstForage,Reward,1.3965
sub224,Precentral gyrus,19,pre,firstForage,TimePressure,-0.3784
sub224,Precentral gyrus,20,pre,firstCheck,Constant,0.5563
sub224,Precentral gyrus,21,pre,firstForage,Constant,2.898
sub224,Precentral gyrus,70,pre_plus_post,firstForage,Reward,0.8073
sub224,Precentral gyrus,73,post,firstCheck,ThreatLevel,0.1859
sub224,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.6506
sub224,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,0.9376
sub228,DRN,1,post,firstCheck,Constant,-1.2666
sub228,DRN,2,post,firstCheck,TimeSinceLastCheck,0.3764
sub228,DRN,3,post,firstCheck,Proximity,-0.03
sub228,DRN,4,post,firstCheck,Reward,0.0679
sub228,DRN,5,post,firstForage,Constant,-0.0133
sub228,DRN,6,post,firstForage,TimeSinceLastCheck,0.481
