,Unnamed: 0,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage
978,0,Pre,check,Check-to-check,-350,sub125,25,2,34089,,1,20,0.006666667,24,,,1
979,0,Pre,check,Check-to-check,-86,sub125,25,2,33939,,1,20,0.0184,34,,,2
980,0,Pre,check,Check-to-check,-289,sub125,25,2,33525,,1,20,0.009377778,34,,,3
981,0,Pre,check,Check-to-check,-235,sub125,25,3,62895,,1,20,0.011777778,12,,,1
982,0,Pre,check,Check-to-check,-349,sub125,25,3,62630,,1,20,0.006711111,12,,,2
983,0,Pre,check,Check-to-check,-297,sub125,25,3,62479,,1,20,0.009022222,12,,,3
984,0,Pre,check,Check-to-check,-293,sub125,25,3,66727,,1,20,0.0092,36,,,1
985,0,Pre,check,Check-to-check,-245,sub125,25,3,66520,,1,20,0.011333333,36,,,2
986,0,Pre,check,Check-to-check,-287,sub125,25,3,66265,,1,20,0.009466667,36,,,3
987,0,Pre,check,Check-to-check,-134,sub125,26,1,5010,,1,15,0.020914286,6,,,1
988,0,Pre,check,Check-to-check,-298,sub125,26,1,4644,,1,15,0.011542857,22,,,2
989,0,Pre,check,Check-to-check,-238,sub125,26,1,4442,,1,15,0.014971429,22,,,3
990,0,Pre,check,Check-to-check,-286,sub125,26,1,8026,,1,15,0.012228571,27,,,1
991,0,Pre,check,Check-to-check,-297,sub125,26,1,7812,,1,15,0.0116,7,,,2
992,0,Pre,check,Check-to-check,-293,sub125,26,1,7609,,1,15,0.011828571,7,,,3
993,0,Pre,check,Check-to-check,-295,sub125,26,2,32046,,1,15,0.011714286,41,,,1
994,0,Pre,check,Check-to-check,-344,sub125,26,2,31841,,1,15,0.008914286,27,,,2
995,0,Pre,check,Check-to-check,-296,sub125,26,2,31685,,1,15,0.011657143,27,,,3
996,0,Pre,check,Check-to-check,-397,sub125,26,3,53532,,1,15,0.005885714,5,,,1
997,0,Pre,check,Check-to-check,-296,sub125,26,3,53429,,1,15,0.011657143,5,,,2
998,0,Pre,check,Check-to-check,-291,sub125,26,3,54884,,1,15,0.011942857,11,,,1
999,0,Pre,check,Check-to-check,-341,sub125,26,3,54675,,1,15,0.009085714,11,,,2
1000,0,Pre,check,Check-to-check,-339,sub125,26,3,54516,,1,15,0.0092,11,,,3
1001,0,Pre,check,Check-to-check,-345,sub125,26,4,73763,,1,15,0.008857143,22,,,1
1002,0,Pre,check,Check-to-check,-341,sub125,26,4,73608,,1,15,0.009085714,22,,,2
1003,0,Pre,check,Check-to-check,-294,sub125,26,4,73449,,1,15,0.011771429,22,,,3
1004,0,Pre,check,Check-to-check,-290,sub125,26,4,76956,,1,15,0.012,22,,,1
1005,0,Pre,check,Check-to-check,-290,sub125,26,4,76746,,1,15,0.012,22,,,2
1006,0,Pre,check,Check-to-check,-402,sub125,26,4,78911,,1,15,0.0056,42,,,1
1007,0,Pre,check,Check-to-check,-240,sub125,26,4,78813,,1,15,0.014857143,42,,,2
1008,0,Pre,check,Check-to-check,-395,sub125,26,4,78553,,1,15,0.006,42,,,3
1009,0,Pre,check,Check-to-check,67,sub127,0,1,3446,,4,20,0.152577778,41,,,1
1010,0,Pre,check,Check-to-check,17,sub127,0,1,2879,,4,20,0.127377778,29,,,2
1011,0,Pre,check,Check-to-check,232,sub127,0,1,2362,,4,20,0.1044,29,,,3
1012,0,Pre,check,Check-to-check,-88,sub127,0,3,54449,,4,20,0.108533333,62,,,1
1013,0,Pre,check,Check-to-check,-85,sub127,0,3,54037,,4,20,0.090222222,2,,,2
1014,0,Pre,check,Check-to-check,268,sub127,0,3,60689,,4,20,0.314088889,4,,,1
1015,0,Pre,check,Check-to-check,123,sub127,0,3,59921,,4,20,0.279955556,45,,,2
1016,0,Pre,check,Check-to-check,17,sub127,0,3,59298,,4,20,0.252266667,45,,,3
1017,0,Pre,check,Check-to-check,-84,sub127,1,1,7386,,2,10,0.058,71,,,1
1018,0,Pre,check,Check-to-check,-191,sub127,1,1,6970,,2,10,0.55712,70,,,2
1019,0,Pre,check,Check-to-check,-185,sub127,1,1,6661,,2,10,0.5324,70,,,3
1020,0,Pre,check,Check-to-check,-83,sub127,1,2,26397,,2,10,0.07064,59,,,1
1021,0,Pre,check,Check-to-check,-34,sub127,1,2,25980,,2,10,0.5568,75,,,2
1022,0,Pre,check,Check-to-check,-142,sub127,1,4,60736,,2,10,0.0992,25,,,1
1023,0,Pre,check,Check-to-check,-87,sub127,1,4,60378,,2,10,0.34952,25,,,2
1024,0,Pre,check,Check-to-check,-31,sub127,1,4,59965,,2,10,0.31648,28,,,3
1025,0,Pre,check,Check-to-check,-26,sub127,2,4,51950,,4,10,0.20272,24,,,1
1026,0,Pre,check,Check-to-check,-243,sub127,2,4,51476,,4,10,0.4368,24,,,2
1027,0,Pre,check,Check-to-check,19,sub127,2,4,51219,,4,10,0.41624,24,,,3
1028,0,Pre,check,Check-to-check,-199,sub127,2,6,85091,,4,10,0.21032,20,,,1
1029,0,Pre,check,Check-to-check,-33,sub127,2,6,84790,,4,10,0.46088,43,,,2
1030,0,Pre,check,Check-to-check,-133,sub127,2,6,84323,,4,10,0.42352,43,,,3
1031,0,Pre,check,Check-to-check,179,sub127,3,1,4160,,3,10,0.2848,34,,,1
1032,0,Pre,check,Check-to-check,115,sub127,3,1,3481,,3,10,0.23048,38,,,2
1033,0,Pre,check,Check-to-check,270,sub127,3,1,2866,,3,10,0.18128,28,,,3
1034,0,Pre,check,Check-to-check,-91,sub127,4,1,9387,,1,20,0.018177778,34,,,1
1035,0,Pre,check,Check-to-check,-134,sub127,4,2,34108,,1,20,0.016266667,19,,,1
1036,0,Pre,check,Check-to-check,-33,sub127,4,2,33742,,1,20,0.020755556,12,,,2
1037,0,Pre,check,Check-to-check,80,sub127,5,1,6795,,2,20,0.301644444,41,,,1
1038,0,Pre,check,Check-to-check,117,sub127,5,3,59813,,2,20,0.212977778,15,,,1
1039,0,Pre,check,Check-to-check,-43,sub127,5,3,59196,,2,20,0.185555556,15,,,2
1040,0,Pre,check,Check-to-check,-85,sub127,5,3,64788,,2,20,0.056977778,6,,,1
1041,0,Pre,check,Check-to-check,-89,sub127,5,3,64373,,2,20,0.2504,6,,,2
1042,0,Pre,check,Check-to-check,-44,sub127,5,3,63962,,2,20,0.232133333,4,,,3
1043,0,Pre,check,Check-to-check,331,sub127,8,1,9174,,2,10,0.13368,12,,,1
1044,0,Pre,check,Check-to-check,340,sub127,8,1,8343,,2,10,0.22712,30,,,2
1045,0,Pre,check,Check-to-check,-147,sub127,8,1,7503,,2,10,0.15992,13,,,3
1046,0,Pre,check,Check-to-check,118,sub127,8,3,44631,,2,10,0.44816,30,,,1
1047,0,Pre,check,Check-to-check,174,sub127,8,4,64001,,2,10,0.47792,33,,,1
1048,0,Pre,check,Check-to-check,-136,sub127,8,5,86565,,2,10,0.09864,45,,,1
1049,0,Pre,check,Check-to-check,-84,sub127,8,5,86201,,2,10,0.5736,45,,,2
1050,0,Pre,check,Check-to-check,-47,sub127,8,5,85785,,2,10,0.54032,55,,,3
1051,0,Pre,check,Check-to-check,167,sub127,9,1,6672,,2,15,0.3808,44,,,1
1052,0,Pre,check,Check-to-check,17,sub127,9,2,34294,,2,15,0.415371429,31,,,1
1053,0,Pre,check,Check-to-check,-86,sub127,9,3,55277,,2,15,0.076914286,11,,,1
1054,0,Pre,check,Check-to-check,-33,sub127,9,3,54863,,2,15,0.218342857,4,,,2
1055,0,Pre,check,Check-to-check,-35,sub127,9,3,54396,,2,15,0.191657143,4,,,3
1056,0,Pre,check,Check-to-check,180,sub127,10,3,57247,,2,20,0.277066667,17,,,1
1057,0,Pre,check,Check-to-check,23,sub127,11,4,68137,,4,15,0.464457143,41,,,1
1058,0,Pre,check,Check-to-check,118,sub127,11,4,67614,,4,15,0.434571429,36,,,2
1059,0,Pre,check,Check-to-check,110,sub127,11,4,66996,,4,15,0.399257143,21,,,3
1060,0,Pre,check,Check-to-check,-192,sub127,12,2,29250,,3,15,0.091371429,71,,,1
1061,0,Pre,check,Check-to-check,-92,sub127,12,2,28942,,3,15,0.566857143,87,,,2
1062,0,Pre,check,Check-to-check,-32,sub127,12,2,28534,,3,15,0.543542857,87,,,3
1063,0,Pre,check,Check-to-check,-29,sub127,13,1,6640,,4,20,0.098888889,24,,,1
1064,0,Pre,check,Check-to-check,-194,sub127,13,1,6169,,4,20,0.273822222,24,,,2
1065,0,Pre,check,Check-to-check,14,sub127,13,1,5863,,4,20,0.260222222,14,,,3
1066,0,Pre,check,Check-to-check,169,sub127,13,2,37407,,4,20,0.328888889,28,,,1
1067,0,Pre,check,Check-to-check,-35,sub127,13,2,36738,,4,20,0.299155556,37,,,2
1068,0,Pre,check,Check-to-check,-35,sub127,13,2,36273,,4,20,0.278488889,37,,,3
1069,0,Pre,check,Check-to-check,217,sub127,15,1,10438,,3,10,0.29408,7,,,1
1070,0,Pre,check,Check-to-check,227,sub127,15,1,9721,,3,10,0.23672,19,,,2
1071,0,Pre,check,Check-to-check,223,sub127,15,1,8994,,3,10,0.17856,16,,,3
1072,0,Pre,check,Check-to-check,-140,sub127,17,3,49003,,2,15,0.070857143,26,,,1
1073,0,Pre,check,Check-to-check,-40,sub127,17,3,48643,,2,15,0.321485714,26,,,2
1074,0,Pre,check,Check-to-check,-80,sub127,17,3,48183,,2,15,0.2952,26,,,3
1075,0,Pre,check,Check-to-check,71,sub127,18,2,24914,,4,10,0.35472,19,,,1
1076,0,Pre,check,Check-to-check,113,sub127,18,2,24343,,4,10,0.30904,19,,,2
1077,0,Pre,check,Check-to-check,178,sub127,18,2,23730,,4,10,0.26,13,,,3
1078,0,Pre,check,Check-to-check,122,sub127,18,3,43090,,4,10,0.56456,23,,,1
1079,0,Pre,check,Check-to-check,-41,sub127,18,3,42468,,4,10,0.5148,25,,,2
1080,0,Pre,check,Check-to-check,-90,sub127,18,3,42009,,4,10,0.47808,41,,,3
1081,0,Pre,check,Check-to-check,-33,sub127,19,2,25973,,1,15,0.026685714,11,,,1
1082,0,Pre,check,Check-to-check,111,sub127,20,1,8327,,3,20,0.369777778,23,,,1
1083,0,Pre,check,Check-to-check,22,sub127,20,1,7716,,3,20,0.342622222,19,,,2
1084,0,Pre,check,Check-to-check,122,sub127,21,1,5951,,2,10,0.47552,27,,,1
1085,0,Pre,check,Check-to-check,433,sub127,23,1,4959,,1,10,0.07464,29,,,1
1087,0,Pre,check,Check-to-check,-78,sub127,23,1,2999,,1,10,0.03376,12,,,3
1088,0,Pre,check,Check-to-check,-34,sub127,23,3,36771,,1,10,0.03728,37,,,1
1089,0,Pre,check,Check-to-check,95,sub127,24,1,605,,1,10,0.0476,25,,,1
1090,0,Pre,check,Check-to-check,-87,sub127,24,5,82433,,1,10,0.03304,19,,,1
1091,0,Pre,check,Check-to-check,-143,sub127,26,1,9327,,3,15,0.106228571,27,,,1
1092,0,Pre,check,Check-to-check,-139,sub127,26,1,8970,,3,15,0.198342857,23,,,2
1093,0,Pre,check,Check-to-check,82,sub127,26,1,8609,,3,15,0.177714286,23,,,3
1094,0,Pre,check,Check-to-check,176,sub127,26,4,76630,,3,15,0.4916,28,,,1
1095,0,Pre,check,Check-to-check,-83,sub127,26,4,75954,,3,15,0.452971429,14,,,2
1096,0,Pre,check,Check-to-check,-33,sub127,26,4,75537,,3,15,0.429142857,14,,,3
1097,0,Pre,check,Check-to-check,133,sub129,0,3,60930,,4,20,0.395777778,4,,,1
1098,0,Pre,check,Check-to-check,130,sub129,0,3,60297,,4,20,0.367644444,4,,,2
1099,0,Pre,check,Check-to-check,11,sub129,0,3,59667,,4,20,0.339644444,45,,,3
1100,0,Pre,check,Check-to-check,18,sub129,1,1,5310,,2,10,0.42416,63,,,1
1101,0,Pre,check,Check-to-check,66,sub129,1,1,4792,,2,10,0.38272,73,,,2
1102,0,Pre,check,Check-to-check,217,sub129,1,1,4226,,2,10,0.33744,73,,,3
1103,0,Pre,check,Check-to-check,11,sub129,1,2,25157,,2,10,0.49048,75,,,1
1104,0,Pre,check,Check-to-check,18,sub129,2,1,5241,,1,20,0.023022222,28,,,1
1105,0,Pre,check,Check-to-check,375,sub129,2,1,4723,,1,20,0.038888889,9,,,2
1106,0,Pre,check,Check-to-check,69,sub129,2,2,42323,,1,20,0.025288889,27,,,1
1107,0,Pre,check,Check-to-check,418,sub129,3,1,2974,,3,10,0.23712,8,,,1
1108,0,Pre,check,Check-to-check,-27,sub129,3,1,2056,,3,10,0.16368,8,,,2
1109,0,Pre,check,Check-to-check,-40,sub129,3,1,1583,,3,10,0.12584,6,,,3
1110,0,Pre,check,Check-to-check,64,sub129,3,1,8638,,3,10,0.6012,16,,,1
1111,0,Pre,check,Check-to-check,-34,sub129,3,1,8074,,3,10,0.55608,16,,,2
1112,0,Pre,check,Check-to-check,-41,sub129,3,1,7608,,3,10,0.5188,14,,,3
1113,0,Pre,check,Check-to-check,172,sub129,3,2,23617,,3,10,0.12936,41,,,1
1114,0,Pre,check,Check-to-check,-33,sub129,3,2,22945,,3,10,0.0756,30,,,2
1115,0,Pre,check,Check-to-check,8,sub129,3,3,44971,,3,10,0.63752,34,,,1
1116,0,Pre,check,Check-to-check,66,sub129,3,3,44463,,3,10,0.59688,34,,,2
1117,0,Pre,check,Check-to-check,180,sub129,3,4,59465,,3,10,0.19616,28,,,1
1118,0,Pre,check,Check-to-check,19,sub129,3,4,58785,,3,10,0.14176,32,,,2
1119,0,Pre,check,Check-to-check,64,sub129,4,1,8068,,4,20,0.136888889,16,,,1
1120,0,Pre,check,Check-to-check,-41,sub129,4,1,7504,,4,20,0.333066667,15,,,2
1121,0,Pre,check,Check-to-check,24,sub129,4,1,7045,,4,20,0.312666667,15,,,3
1122,0,Pre,check,Check-to-check,8,sub129,5,4,69518,,2,15,0.257714286,20,,,1
1123,0,Pre,check,Check-to-check,-34,sub129,5,4,69010,,2,15,0.228685714,16,,,2
1124,0,Pre,check,Check-to-check,13,sub129,5,4,74429,,2,15,0.055771429,22,,,1
1125,0,Pre,check,Check-to-check,-37,sub129,5,4,73916,,2,15,0.306971429,23,,,2
1126,0,Pre,check,Check-to-check,18,sub129,6,1,3181,,4,10,0.25368,22,,,1
1127,0,Pre,check,Check-to-check,318,sub129,6,1,2663,,4,10,0.21224,36,,,2
1128,0,Pre,check,Check-to-check,-84,sub129,6,1,1845,,4,10,0.1468,17,,,3
1129,0,Pre,check,Check-to-check,66,sub129,6,2,22619,,4,10,0.4492,9,,,1
1130,0,Pre,check,Check-to-check,71,sub129,6,2,22053,,4,10,0.40392,9,,,2
1131,0,Pre,check,Check-to-check,-83,sub129,6,2,21482,,4,10,0.35824,11,,,3
1132,0,Pre,check,Check-to-check,381,sub129,6,3,43234,,4,10,0.57776,23,,,1
1133,0,Pre,check,Check-to-check,-38,sub129,6,3,42353,,4,10,0.50728,25,,,2
1134,0,Pre,check,Check-to-check,-43,sub129,6,3,41891,,4,10,0.47032,41,,,3
1135,0,Pre,check,Check-to-check,126,sub129,6,5,78623,,4,10,0.60824,22,,,1
1136,0,Pre,check,Check-to-check,333,sub129,6,5,77997,,4,10,0.55816,6,,,2
1137,0,Pre,check,Check-to-check,-143,sub129,6,5,77164,,4,10,0.49152,6,,,3
1138,0,Pre,check,Check-to-check,119,sub129,7,4,48000,,4,10,0.15888,10,,,1
1139,0,Pre,check,Check-to-check,-42,sub129,7,4,47381,,4,10,0.10936,10,,,2
1140,0,Pre,check,Check-to-check,-27,sub129,7,4,46923,,4,10,0.07272,25,,,3
1141,0,Pre,check,Check-to-check,-85,sub129,8,3,53870,,1,15,0.023714286,28,,,1
1142,0,Pre,check,Check-to-check,-33,sub129,9,1,8075,,2,20,0.061955556,68,,,1
1143,0,Pre,check,Check-to-check,-33,sub129,9,1,7608,,2,20,0.337822222,56,,,2
1144,0,Pre,check,Check-to-check,-40,sub129,9,1,7141,,2,20,0.317066667,56,,,3
1145,0,Pre,check,Check-to-check,-41,sub129,9,3,61552,,2,20,0.054488889,19,,,1
1146,0,Pre,check,Check-to-check,-92,sub129,9,3,61093,,2,20,0.270044444,19,,,2
1147,0,Pre,check,Check-to-check,-141,sub129,9,3,60685,,2,20,0.251911111,9,,,3
1148,0,Pre,check,Check-to-check,-137,sub129,10,1,6973,,1,20,0.016133333,27,,,1
1149,0,Pre,check,Check-to-check,-140,sub129,11,1,4286,,2,15,0.047314286,25,,,1
1150,0,Pre,check,Check-to-check,-32,sub129,11,1,3926,,2,15,0.223942857,30,,,2
1151,0,Pre,check,Check-to-check,16,sub129,12,1,3762,,2,20,0.1668,5,,,1
1152,0,Pre,check,Check-to-check,-136,sub129,12,3,58080,,2,20,0.034844444,18,,,1
1153,0,Pre,check,Check-to-check,-80,sub129,12,3,57716,,2,20,0.296844444,17,,,2
1154,0,Pre,check,Check-to-check,419,sub129,13,1,1990,,2,15,0.113371429,24,,,1
1155,0,Pre,check,Check-to-check,21,sub129,13,3,49101,,2,15,0.347371429,13,,,1
1156,0,Pre,check,Check-to-check,-29,sub129,14,1,1994,,3,20,0.088266667,11,,,1
1157,0,Pre,check,Check-to-check,8,sub129,14,1,1523,,3,20,0.067333333,11,,,2
1158,0,Pre,check,Check-to-check,65,sub129,15,2,27721,,3,15,0.088114286,89,,,1
1159,0,Pre,check,Check-to-check,-35,sub129,15,2,27156,,3,15,0.465885714,89,,,2
1160,0,Pre,check,Check-to-check,12,sub129,15,2,26691,,3,15,0.439314286,89,,,3
1161,0,Pre,check,Check-to-check,431,sub129,18,1,2677,,3,10,0.21352,28,,,1
1163,0,Pre,check,Check-to-check,332,sub129,18,3,39517,,3,10,0.52088,7,,,1
1164,0,Pre,check,Check-to-check,-96,sub129,18,3,38685,,3,10,0.45432,4,,,2
1165,0,Pre,check,Check-to-check,-35,sub129,18,3,38281,,3,10,0.422,4,,,3
1166,0,Pre,check,Check-to-check,11,sub129,18,4,56863,,3,10,0.46752,20,,,1
1167,0,Pre,check,Check-to-check,17,sub129,18,4,56352,,3,10,0.42664,20,,,2
1168,0,Pre,check,Check-to-check,266,sub129,18,5,71740,,3,10,0.298,26,,,1
1169,0,Pre,check,Check-to-check,308,sub129,18,5,70974,,3,10,0.23672,16,,,2
1170,0,Pre,check,Check-to-check,118,sub129,20,1,10014,,3,20,0.071244444,26,,,1
1171,0,Pre,check,Check-to-check,-33,sub129,20,1,9396,,3,20,0.417244444,31,,,2
1172,0,Pre,check,Check-to-check,18,sub129,20,1,8929,,3,20,0.396488889,23,,,3
1174,0,Pre,check,Check-to-check,8,sub129,21,2,19927,,1,10,0.04064,30,,,2
1175,0,Pre,check,Check-to-check,-36,sub129,23,1,5622,,2,10,0.074,27,,,1
1176,0,Pre,check,Check-to-check,-39,sub129,23,1,5158,,2,10,0.41208,27,,,2
1177,0,Pre,check,Check-to-check,318,sub129,23,4,55906,,2,10,0.23032,21,,,1
1178,0,Pre,check,Check-to-check,-91,sub129,23,4,55088,,2,10,0.16488,31,,,2
1179,0,Pre,check,Check-to-check,10,sub129,26,1,3437,,2,10,0.27432,14,,,1
1180,0,Pre,check,Check-to-check,8,sub129,26,4,65220,,2,10,0.57552,26,,,1
1181,0,Pre,check,Check-to-check,110,sub131,0,1,5602,,4,20,0.2484,70,,,1
1183,0,Pre,check,Check-to-check,-91,sub131,0,2,36532,,4,20,0.377822222,80,,,1
1184,0,Pre,check,Check-to-check,-32,sub131,0,3,60560,,4,20,0.378444444,4,,,1
1185,0,Pre,check,Check-to-check,-33,sub131,0,3,60092,,4,20,0.357644444,4,,,2
1187,0,Pre,check,Check-to-check,-35,sub131,0,3,70538,,4,20,0.746044444,39,,,1
1188,0,Pre,check,Check-to-check,-40,sub131,1,1,5156,,2,10,0.41184,63,,,1
1190,0,Pre,check,Check-to-check,-89,sub131,1,1,7947,,2,10,0.48272,71,,,1
1191,0,Pre,check,Check-to-check,-33,sub131,1,2,20992,,2,10,0.15872,68,,,1
1192,0,Pre,check,Check-to-check,367,sub131,3,1,4388,,3,10,0.35024,18,,,1
1193,0,Pre,check,Check-to-check,-137,sub131,3,2,33328,,3,10,0.90472,18,,,1
1194,0,Pre,check,Check-to-check,-243,sub131,3,3,50697,,3,10,0.81616,30,,,1
1195,0,Pre,check,Check-to-check,173,sub131,4,1,3713,,4,20,0.164577778,4,,,1
1196,0,Pre,check,Check-to-check,-92,sub131,4,1,3040,,4,20,0.134666667,4,,,2
1197,0,Pre,check,Check-to-check,-148,sub131,4,1,2632,,4,20,0.116533333,12,,,3
1198,0,Pre,check,Check-to-check,-144,sub131,4,1,9289,,4,20,0.4124,18,,,1
1201,0,Pre,check,Check-to-check,-30,sub131,5,4,71198,,2,15,0.050514286,16,,,1
1202,0,Pre,check,Check-to-check,-86,sub131,5,4,70728,,2,15,0.2384,9,,,2
1203,0,Pre,check,Check-to-check,16,sub131,6,1,6879,,4,10,0.5496,25,,,1
1204,0,Pre,check,Check-to-check,231,sub131,6,1,6363,,4,10,0.50832,25,,,2
1205,0,Pre,check,Check-to-check,-43,sub131,6,1,5632,,4,10,0.44984,24,,,3
1206,0,Pre,check,Check-to-check,-143,sub131,6,2,20813,,4,10,0.30352,15,,,1
1207,0,Pre,check,Check-to-check,-33,sub131,6,3,42032,,4,10,0.228,41,,,1
1208,0,Pre,check,Check-to-check,-86,sub131,6,3,41565,,4,10,0.44288,41,,,2
1209,0,Pre,check,Check-to-check,17,sub131,6,3,41151,,4,10,0.40976,41,,,3
1210,0,Pre,check,Check-to-check,-139,sub131,6,3,44349,,4,10,0.41336,12,,,1
1211,0,Pre,check,Check-to-check,126,sub131,6,5,76560,,4,10,0.44168,7,,,1
1212,0,Pre,check,Check-to-check,10,sub131,6,5,75934,,4,10,0.3916,4,,,2
1213,0,Pre,check,Check-to-check,-85,sub131,6,5,75424,,4,10,0.3508,4,,,3
1214,0,Pre,check,Check-to-check,-135,sub131,6,5,79141,,4,10,0.37184,21,,,1
1215,0,Pre,check,Check-to-check,68,sub131,7,1,4821,,4,10,0.20536,25,,,1
1216,0,Pre,check,Check-to-check,-41,sub131,7,1,4253,,4,10,0.33952,25,,,2
1217,0,Pre,check,Check-to-check,67,sub131,7,1,3794,,4,10,0.3028,30,,,3
1218,0,Pre,check,Check-to-check,59,sub131,7,4,51796,,4,10,0.46256,24,,,1
1219,0,Pre,check,Check-to-check,22,sub131,7,4,51237,,4,10,0.41784,24,,,2
1220,0,Pre,check,Check-to-check,162,sub131,7,4,50715,,4,10,0.37608,3,,,3
1221,0,Pre,check,Check-to-check,65,sub131,7,6,87444,,4,10,0.61328,20,,,1
1222,0,Pre,check,Check-to-check,-97,sub131,7,6,86879,,4,10,0.56808,43,,,2
1223,0,Pre,check,Check-to-check,-91,sub131,7,6,86476,,4,10,0.53584,43,,,3
1224,0,Pre,check,Check-to-check,-31,sub131,9,1,8778,,2,20,0.055244444,68,,,1
1225,0,Pre,check,Check-to-check,-87,sub131,9,1,8309,,2,20,0.368977778,68,,,2
1226,0,Pre,check,Check-to-check,-139,sub131,9,1,7896,,2,20,0.350622222,56,,,3
1227,0,Pre,check,Check-to-check,325,sub131,9,3,58346,,2,20,0.147955556,10,,,1
1228,0,Pre,check,Check-to-check,16,sub131,9,3,61454,,2,20,0.1748,19,,,1
1229,0,Pre,check,Check-to-check,-84,sub131,9,3,60938,,2,20,0.151866667,9,,,2
1230,0,Pre,check,Check-to-check,-86,sub131,11,1,3756,,2,15,0.168057143,30,,,1
1231,0,Pre,check,Check-to-check,-143,sub131,11,1,9851,,2,15,0.348285714,69,,,1
1232,0,Pre,check,Check-to-check,18,sub131,11,3,55910,,2,15,0.279657143,11,,,1
1233,0,Pre,check,Check-to-check,-137,sub131,11,4,77187,,2,15,0.238057143,41,,,1
1234,0,Pre,check,Check-to-check,-77,sub131,12,1,7850,,2,20,0.325466667,21,,,1
1235,0,Pre,check,Check-to-check,-33,sub131,12,2,36620,,2,20,0.471333333,46,,,1
1237,0,Pre,check,Check-to-check,378,sub131,12,3,55592,,2,20,0.203244444,3,,,2
1238,0,Pre,check,Check-to-check,-142,sub131,13,1,2945,,2,15,0.132857143,28,,,1
1239,0,Pre,check,Check-to-check,116,sub131,13,2,26426,,2,15,0.252857143,40,,,1
1240,0,Pre,check,Check-to-check,-42,sub131,13,3,48587,,2,15,0.318571429,26,,,1
1241,0,Pre,check,Check-to-check,-194,sub131,13,3,48129,,2,15,0.2924,26,,,2
1242,0,Pre,check,Check-to-check,-91,sub131,13,3,51113,,2,15,0.188,42,,,1
1243,0,Pre,check,Check-to-check,173,sub131,14,1,1333,,3,20,0.058888889,11,,,1
1244,0,Pre,check,Check-to-check,-95,sub131,14,1,3610,,3,20,0.131111111,23,,,1
1245,0,Pre,check,Check-to-check,396,sub131,14,2,34261,,3,20,0.322311111,8,,,1
1246,0,Pre,check,Check-to-check,21,sub131,14,2,33365,,3,20,0.282488889,2,,,2
1247,0,Pre,check,Check-to-check,-147,sub131,14,2,32844,,3,20,0.259333333,7,,,3
1248,0,Pre,check,Check-to-check,384,sub131,15,2,31153,,3,15,0.694,67,,,1
1249,0,Pre,check,Check-to-check,-32,sub131,15,2,30269,,3,15,0.643485714,71,,,2
1250,0,Pre,check,Check-to-check,-42,sub131,15,2,29801,,3,15,0.616742857,71,,,3
1251,0,Pre,check,Check-to-check,426,sub131,15,3,51574,,3,15,0.317542857,19,,,1
1252,0,Pre,check,Check-to-check,-97,sub131,15,3,50648,,3,15,0.264628571,17,,,2
1253,0,Pre,check,Check-to-check,-84,sub131,15,3,50245,,3,15,0.2416,17,,,3
1254,0,Pre,check,Check-to-check,388,sub131,15,4,74457,,3,15,0.367428571,37,,,1
1255,0,Pre,check,Check-to-check,-135,sub131,15,4,76785,,3,15,0.183771429,21,,,1
1256,0,Pre,check,Check-to-check,-199,sub131,16,1,9083,,1,15,0.0172,30,,,1
1257,0,Pre,check,Check-to-check,-134,sub131,17,2,23679,,4,15,0.21,9,,,1
1258,0,Pre,check,Check-to-check,-139,sub131,17,4,64454,,4,15,0.253485714,32,,,1
1259,0,Pre,check,Check-to-check,-90,sub131,17,4,64093,,4,15,0.232857143,32,,,2
1260,0,Pre,check,Check-to-check,-91,sub131,17,4,67656,,4,15,0.227028571,36,,,1
1261,0,Pre,check,Check-to-check,-145,sub131,17,4,67247,,4,15,0.413085714,36,,,2
1262,0,Pre,check,Check-to-check,16,sub131,17,4,70962,,4,15,0.415942857,56,,,1
1263,0,Pre,check,Check-to-check,-188,sub131,17,4,70446,,4,15,0.386457143,56,,,2
1264,0,Pre,check,Check-to-check,123,sub131,18,1,3917,,3,10,0.3128,38,,,1
1265,0,Pre,check,Check-to-check,13,sub131,18,3,39575,,3,10,0.52336,7,,,1
1266,0,Pre,check,Check-to-check,-79,sub131,18,3,39062,,3,10,0.48232,7,,,2
1267,0,Pre,check,Check-to-check,-190,sub131,18,3,38641,,3,10,0.44864,4,,,3
1268,0,Pre,check,Check-to-check,-142,sub131,18,4,56864,,3,10,0.466,20,,,1
1269,0,Pre,check,Check-to-check,-86,sub131,18,4,56506,,3,10,0.43736,20,,,2
1270,0,Pre,check,Check-to-check,-185,sub131,18,5,71689,,3,10,0.29168,26,,,1
1271,0,Pre,check,Check-to-check,7,sub131,19,1,515,,4,20,0.022533333,25,,,1
1272,0,Pre,check,Check-to-check,12,sub131,20,1,1702,,3,20,0.075244444,33,,,1
1273,0,Pre,check,Check-to-check,115,sub131,20,1,1190,,3,20,0.052488889,33,,,2
1274,0,Pre,check,Check-to-check,217,sub131,20,1,9511,,3,20,0.397155556,31,,,1
1275,0,Pre,check,Check-to-check,10,sub131,20,1,8794,,3,20,0.365288889,23,,,2
